,Year,mark,Mileage,Model,Price,Maximum_power,Volume,Engine_volume
32033,2003.0,Opel ,262833.0,Vectra ,220000.0,147.0,2.2,2198.0
32034,2004.0,Opel ,235000.0,Vectra ,205000.0,122.0,1.8,1796.0
32035,2003.0,Opel ,255000.0,Vectra ,195000.0,122.0,1.8,1796.0
32036,2003.0,Opel ,198000.0,Vectra ,240000.0,147.0,2.2,2198.0
32037,2003.0,Opel ,264000.0,Vectra ,165000.0,147.0,2.2,2198.0
32038,2003.0,Opel ,230000.0,Vectra ,215000.0,147.0,2.2,2198.0
32039,2004.0,Opel ,,Vectra ,230000.0,155.0,2.2,2198.0
32040,2002.0,Opel ,238000.0,Vectra ,250000.0,122.0,1.8,1796.0
32041,2003.0,Opel ,110000.0,Vectra ,320000.0,147.0,2.2,2198.0
32042,2012.0,Opel ,102000.0,Astra ,550000.0,140.0,1.4,1364.0
32043,2012.0,Opel ,153072.0,Astra ,510000.0,140.0,1.4,1364.0
32044,2013.0,Opel ,100000.0,Astra ,600000.0,140.0,1.4,1364.0
32045,2013.0,Opel ,138000.0,Astra ,598000.0,140.0,1.4,1364.0
32046,2013.0,Opel ,123647.0,Astra ,519000.0,140.0,1.4,1364.0
32047,2014.0,Opel ,120000.0,Astra ,620000.0,140.0,1.4,1364.0
32048,2013.0,Opel ,105000.0,Astra ,750000.0,140.0,1.4,1364.0
32049,2013.0,Opel ,266000.0,Astra ,560000.0,140.0,1.4,1364.0
32050,2014.0,Opel ,67710.0,Astra ,719990.0,140.0,1.4,1364.0
32051,2013.0,Opel ,,Astra ,495000.0,115.0,1.6,1598.0
32052,2013.0,Opel ,113470.0,Astra ,543000.0,140.0,1.4,1364.0
32053,2013.0,Opel ,127000.0,Astra ,620000.0,95.0,1.3,1248.0
32054,2012.0,Opel ,236000.0,Astra ,430000.0,140.0,1.4,1364.0
32055,2013.0,Opel ,154000.0,Astra ,600000.0,140.0,1.4,1364.0
32056,1998.0,Daewoo ,11000.0,Damas ,155000.0,38.0,0.8,796.0
32057,1998.0,Daewoo ,71000.0,Damas ,200000.0,38.0,0.8,796.0
32058,1997.0,Daewoo ,,Damas ,220000.0,38.0,0.8,796.0
32065,2017.0,Lifan ,79000.0,X60 ,600000.0,128.0,1.8,1794.0
32066,2016.0,Lifan ,141226.0,X60 ,505000.0,128.0,1.8,1794.0
32067,2017.0,Lifan ,68000.0,X60 ,430000.0,128.0,1.8,1794.0
32068,2017.0,Lifan ,13313.0,X60 ,690000.0,128.0,1.8,1794.0
32069,2017.0,Lifan ,84160.0,X60 ,750000.0,128.0,1.8,1794.0
32070,2016.0,Lifan ,,X60 ,565000.0,128.0,1.8,1794.0
32071,2017.0,Lifan ,54900.0,X60 ,490000.0,128.0,1.8,1794.0
32072,2017.0,Lifan ,33000.0,X60 ,660000.0,128.0,1.8,1794.0
32073,2017.0,Lifan ,20000.0,X60 ,600000.0,128.0,1.8,1794.0
32074,2017.0,Lifan ,11000.0,X60 ,700000.0,128.0,1.8,1794.0
32075,2017.0,Lifan ,9355.0,X60 ,650000.0,128.0,1.8,1794.0
32076,2017.0,Lifan ,80000.0,X60 ,650000.0,128.0,1.8,1794.0
32077,2008.0,Mercedes-Benz ,150863.0,SL-Class AMG ,2370000.0,525.0,6.2,6208.0
32078,2008.0,Mercedes-Benz ,44722.0,SL-Class AMG ,4509000.0,525.0,6.2,6208.0
32079,2008.0,Mercedes-Benz ,53300.0,SL-Class AMG ,2980000.0,525.0,6.2,6208.0
32080,2011.0,BMW ,142000.0,M3 ,1890000.0,420.0,4.0,3999.0
32081,2008.0,BMW ,112050.0,M3 ,1480000.0,420.0,4.0,3999.0
32082,2008.0,BMW ,,M3 ,2500000.0,420.0,4.0,3999.0
32083,2011.0,BMW ,75000.0,M3 ,2250000.0,420.0,4.0,3999.0
32084,2008.0,BMW ,115000.0,M3 ,1900000.0,420.0,4.0,3999.0
32085,1976.0,GAZ ,1.0,13 «Chaika» ,9000000.0,195.0,5.5,5526.0
32086,1977.0,GAZ ,130.0,13 «Chaika» ,15990000.0,195.0,5.5,5526.0
32087,1978.0,GAZ ,150000.0,13 «Chaika» ,2810000.0,195.0,5.5,5526.0
32088,1977.0,GAZ ,40000.0,13 «Chaika» ,5500000.0,195.0,5.5,5526.0
32089,1964.0,GAZ ,10000.0,13 «Chaika» ,11000000.0,195.0,5.5,5526.0
32090,1980.0,GAZ ,200000.0,13 «Chaika» ,5800000.0,195.0,5.5,5526.0
32091,1977.0,GAZ ,1000.0,13 «Chaika» ,5980000.0,195.0,5.5,5526.0
32092,1974.0,GAZ ,10000.0,13 «Chaika» ,10000000.0,195.0,5.5,5526.0
32093,1970.0,GAZ ,850.0,13 «Chaika» ,8300000.0,195.0,5.5,5526.0
32094,1960.0,GAZ ,,13 «Chaika» ,8800000.0,195.0,5.5,5526.0
32095,1976.0,GAZ ,70000.0,13 «Chaika» ,3000000.0,195.0,5.5,5526.0
32096,2007.0,LADA (VAZ) ,160000.0,2329 ,350000.0,79.0,1.7,1690.0
32097,2013.0,LADA (VAZ) ,57000.0,2329 ,335000.0,79.0,1.7,1690.0
32098,2007.0,LADA (VAZ) ,50000.0,2329 ,280000.0,79.0,1.7,1690.0
32099,2000.0,LADA (VAZ) ,60000.0,2329 ,165000.0,79.0,1.7,1690.0
32100,2007.0,Alfa Romeo ,119054.0,Brera ,899000.0,260.0,3.2,3195.0
32101,2007.0,Alfa Romeo ,181000.0,Brera ,1450000.0,185.0,2.2,2198.0
32102,2007.0,Alfa Romeo ,210000.0,Brera ,800000.0,260.0,3.2,3195.0
32103,1997.0,Mercedes-Benz ,,SLK-Class ,385000.0,193.0,2.3,2295.0
32104,1999.0,Mercedes-Benz ,,SLK-Class ,460000.0,193.0,2.3,2295.0
32105,1998.0,Mercedes-Benz ,,SLK-Class ,500000.0,193.0,2.3,2295.0
32106,1998.0,Mercedes-Benz ,132861.0,SLK-Class ,440000.0,136.0,2.0,1998.0
32107,2000.0,Mercedes-Benz ,204000.0,SLK-Class ,470000.0,193.0,2.3,2295.0
32108,2015.0,Mitsubishi ,75000.0,Delica D:5 ,1350000.0,150.0,2.0,1998.0
32109,2011.0,Mitsubishi ,182000.0,Delica D:5 ,980000.0,150.0,2.0,1998.0
32110,2010.0,Mitsubishi ,130000.0,Delica D:5 ,1350000.0,170.0,2.4,2349.0
32111,2008.0,Mitsubishi ,150000.0,Delica D:5 ,1100000.0,170.0,2.4,2349.0
32112,2000.0,Nissan ,194000.0,Patrol ,645000.0,129.0,2.8,2826.0
32113,2000.0,Nissan ,275000.0,Patrol ,575000.0,158.0,3.0,2953.0
32114,1999.0,Nissan ,500000.0,Patrol ,500000.0,129.0,2.8,2826.0
32115,2003.0,Nissan ,330000.0,Patrol ,1040000.0,158.0,3.0,2953.0
32116,1999.0,Nissan ,302219.0,Patrol ,550000.0,129.0,2.8,2826.0
32117,1998.0,Nissan ,400000.0,Patrol ,650000.0,200.0,4.5,4479.0
32118,2000.0,Nissan ,130000.0,Patrol ,700000.0,158.0,3.0,2953.0
32119,2000.0,Nissan ,342977.0,Patrol ,605000.0,158.0,3.0,2953.0
32120,2002.0,Nissan ,245700.0,Patrol ,635000.0,158.0,3.0,2953.0
32121,1999.0,Nissan ,360000.0,Patrol ,800000.0,129.0,2.8,2826.0
32122,2000.0,Nissan ,430000.0,Patrol ,650000.0,158.0,3.0,2953.0
32123,2002.0,Nissan ,230000.0,Patrol ,1300000.0,158.0,3.0,2953.0
32124,2000.0,Nissan ,320000.0,Patrol ,420000.0,158.0,3.0,2953.0
32125,2000.0,Nissan ,325000.0,Patrol ,430000.0,129.0,2.8,2826.0
32126,2004.0,Nissan ,230000.0,Patrol ,760000.0,158.0,3.0,2953.0
32127,2015.0,Ford ,97500.0,S-MAX ,1475000.0,210.0,2.0,1997.0
32128,2016.0,Ford ,125000.0,S-MAX ,1450000.0,180.0,2.0,1997.0
32129,1983.0,GAZ ,100000.0,14 «Chaika» ,750000.0,220.0,5.5,5530.0
32130,1989.0,GAZ ,860000.0,14 «Chaika» ,870000.0,220.0,5.5,5530.0
32131,1988.0,GAZ ,65000.0,14 «Chaika» ,2250000.0,220.0,5.5,5530.0
32132,1979.0,GAZ ,3000.0,14 «Chaika» ,2800000.0,220.0,5.5,5530.0
32133,1988.0,GAZ ,58000.0,14 «Chaika» ,1900000.0,220.0,5.5,5530.0
32134,1978.0,GAZ ,95000.0,14 «Chaika» ,990000.0,220.0,5.5,5530.0
32135,2018.0,Tesla ,28500.0,Model 3 ,3650000.0,351.0,0.0,2337.1999109329768
32136,2018.0,Tesla ,58088.0,Model 3 ,3670000.0,258.0,0.0,2337.1999109329768
32137,2020.0,Tesla ,3133.0,Model 3 ,4950000.0,462.0,0.0,2337.1999109329768
32138,2020.0,Tesla ,7261.0,Model 3 ,5600000.0,462.0,0.0,2337.1999109329768
32139,2020.0,Aston Martin ,0.0,DB11 ,16900000.0,639.0,5.2,5204.0
32140,2017.0,Aston Martin ,8825.0,DB11 ,9900000.0,608.0,5.2,5204.0
32141,2020.0,Aston Martin ,0.0,DB11 ,17890000.0,639.0,5.2,5204.0
32142,2010.0,BMW ,168000.0,5 series ,1100000.0,306.0,3.0,2979.0
32143,2013.0,BMW ,167000.0,5 series ,1440000.0,184.0,2.0,1995.0
32144,2012.0,BMW ,161000.0,5 series ,1590000.0,258.0,3.0,2993.0
32145,2007.0,Renault ,176000.0,Vel Satis ,500000.0,241.0,3.5,3498.0
32146,2006.0,Renault ,,Vel Satis ,299999.0,241.0,3.5,3498.0
32147,1996.0,GAZ ,100000.0,31029 «Volga» ,11000000.0,90.0,2.5,2445.0
32148,1996.0,GAZ ,900.0,31029 «Volga» ,350000.0,100.0,2.5,2445.0
32149,1996.0,GAZ ,3250.0,31029 «Volga» ,480000.0,100.0,2.5,2445.0
32150,1996.0,GAZ ,,31029 «Volga» ,205000.0,90.0,2.5,2445.0
32151,1996.0,GAZ ,90000.0,31029 «Volga» ,125000.0,90.0,2.5,2445.0
32152,1997.0,GAZ ,84600.0,31029 «Volga» ,100000.0,100.0,2.5,2445.0
32153,1995.0,GAZ ,10000.0,31029 «Volga» ,250000.0,90.0,2.5,2445.0
32154,1995.0,GAZ ,4000.0,31029 «Volga» ,360000.0,90.0,2.5,2445.0
32155,1997.0,GAZ ,8834.0,31029 «Volga» ,45000.0,100.0,2.5,2445.0
32156,1996.0,GAZ ,45000.0,31029 «Volga» ,130000.0,90.0,2.5,2445.0
32157,1996.0,GAZ ,50000.0,31029 «Volga» ,50000.0,100.0,2.5,2445.0
32158,1995.0,GAZ ,50000.0,31029 «Volga» ,61000.0,90.0,2.5,2445.0
32159,1992.0,GAZ ,50000.0,31029 «Volga» ,65000.0,100.0,2.5,2445.0
32160,1996.0,GAZ ,55000.0,31029 «Volga» ,75000.0,100.0,2.5,2445.0
32161,1995.0,GAZ ,100000.0,31029 «Volga» ,57000.0,90.0,2.5,2445.0
32162,2015.0,Bentley ,109000.0,Flying Spur ,5200000.0,625.0,6.0,5998.0
32163,2013.0,Bentley ,35000.0,Flying Spur ,4700000.0,625.0,6.0,5998.0
32164,2013.0,Bentley ,14550.0,Flying Spur ,4999000.0,625.0,6.0,5998.0
32165,2013.0,Bentley ,75700.0,Flying Spur ,6000000.0,625.0,6.0,5998.0
32166,2020.0,Bentley ,0.0,Flying Spur ,14950000.0,625.0,6.0,5998.0
32167,2016.0,Bentley ,19850.0,Flying Spur ,8000000.0,528.0,4.0,3993.0
32168,2017.0,Bentley ,14600.0,Flying Spur ,9900000.0,635.0,6.0,5998.0
32169,2020.0,Bentley ,0.0,Flying Spur ,14950000.0,625.0,6.0,5998.0
32170,2017.0,Bentley ,17700.0,Flying Spur ,9600000.0,528.0,4.0,3993.0
32171,2013.0,Bentley ,60580.0,Flying Spur ,5000000.0,625.0,6.0,5998.0
32172,2014.0,Citroen ,225000.0,Jumpy ,690000.0,92.0,1.6,1560.0
32173,2014.0,Citroen ,133000.0,Jumpy ,1100000.0,120.0,2.0,1997.0
32174,2013.0,Citroen ,132000.0,Jumpy ,1250000.0,120.0,2.0,1997.0
32175,2015.0,Citroen ,,Jumpy ,900000.0,120.0,2.0,1997.0
32176,2014.0,Citroen ,212000.0,Jumpy ,1250000.0,120.0,2.0,1997.0
32177,1995.0,Volvo ,141000.0,940 ,450000.0,131.0,2.3,2316.0
32178,1995.0,Volvo ,388410.0,940 ,380000.0,131.0,2.3,2316.0
32179,1993.0,Volvo ,230000.0,940 ,80000.0,131.0,2.3,2316.0
32180,1992.0,Volvo ,294500.0,940 ,110000.0,122.0,2.4,2383.0
32181,2006.0,Toyota ,225000.0,Land Cruiser ,1700000.0,204.0,4.2,4164.0
32182,2007.0,Toyota ,118000.0,Land Cruiser ,1200000.0,235.0,4.7,4664.0
32183,2006.0,Toyota ,271056.0,Land Cruiser ,1550000.0,235.0,4.7,4664.0
32184,2007.0,Toyota ,161000.0,Land Cruiser ,1535000.0,204.0,4.2,4164.0
32185,2007.0,Toyota ,232836.0,Land Cruiser ,1600000.0,235.0,4.7,4664.0
32186,2007.0,Toyota ,92300.0,Land Cruiser ,2300000.0,235.0,4.7,4664.0
32187,2007.0,Toyota ,,Land Cruiser ,2400000.0,204.0,4.2,4164.0
32188,2007.0,Toyota ,221512.0,Land Cruiser ,1999991.0,235.0,4.7,4664.0
32189,2005.0,Toyota ,232000.0,Land Cruiser ,1590000.0,204.0,4.2,4164.0
32190,2007.0,Toyota ,220000.0,Land Cruiser ,2800000.0,131.0,4.2,4164.0
32191,2007.0,Toyota ,256000.0,Land Cruiser ,2100000.0,204.0,4.2,4164.0
32192,2005.0,Toyota ,225000.0,Land Cruiser ,1500000.0,204.0,4.2,4164.0
32193,2006.0,Toyota ,201000.0,Land Cruiser ,1420000.0,235.0,4.7,4664.0
32194,2006.0,Toyota ,215486.0,Land Cruiser ,1400000.0,235.0,4.7,4664.0
32195,2006.0,Toyota ,,Land Cruiser ,2590000.0,235.0,4.7,4664.0
32196,2008.0,Jeep ,160000.0,Commander ,1025000.0,218.0,3.0,2987.0
32197,2006.0,Jeep ,220000.0,Commander ,660000.0,218.0,3.0,2987.0
32198,2006.0,Jeep ,,Commander ,840000.0,231.0,4.7,4701.0
32199,2006.0,Jeep ,255000.0,Commander ,1025000.0,218.0,3.0,2987.0
32200,2007.0,Jeep ,211800.0,Commander ,1000000.0,231.0,4.7,4701.0
32201,2008.0,Jeep ,,Commander ,900000.0,218.0,3.0,2987.0
32202,2008.0,Jeep ,,Commander ,1000000.0,218.0,3.0,2987.0
32203,2005.0,Honda ,272000.0,FR-V ,399000.0,150.0,2.0,1998.0
32204,2006.0,Honda ,305000.0,FR-V ,515000.0,150.0,2.0,1998.0
32205,2005.0,Honda ,,FR-V ,450000.0,150.0,2.0,1998.0
32206,2001.0,Renault ,180000.0,Clio RS ,303000.0,169.0,2.0,1998.0
32207,2003.0,Renault ,165000.0,Clio RS ,295000.0,169.0,2.0,1998.0
32208,2007.0,Alfa Romeo ,36192.0,159 ,725333.0,185.0,2.2,2198.0
32209,2007.0,Alfa Romeo ,211000.0,159 ,600000.0,260.0,3.2,3195.0
32210,2007.0,Alfa Romeo ,,159 ,890000.0,260.0,3.2,3195.0
32211,2006.0,Alfa Romeo ,147000.0,159 ,450000.0,160.0,1.9,1859.0
32212,2007.0,Alfa Romeo ,,159 ,490000.0,185.0,2.2,2198.0
32213,2008.0,Alfa Romeo ,210000.0,159 ,750000.0,150.0,1.9,1910.0
32214,2007.0,Alfa Romeo ,224000.0,159 ,470000.0,120.0,1.9,1910.0
32215,2009.0,Alfa Romeo ,212500.0,159 ,690000.0,200.0,1.8,1750.0
32216,2014.0,Fiat ,130000.0,Scudo ,925000.0,120.0,2.0,1997.0
32217,2014.0,Fiat ,151518.0,Scudo ,750000.0,120.0,2.0,1997.0
32218,2015.0,Fiat ,90000.0,Scudo ,900000.0,120.0,2.0,1997.0
32219,2015.0,Cadillac ,73000.0,CTS ,1650000.0,276.0,2.0,1998.0
32220,2016.0,Cadillac ,,CTS ,2395000.0,240.0,2.0,1998.0
32221,2015.0,Cadillac ,32000.0,CTS ,1890000.0,276.0,2.0,1998.0
32222,2014.0,Cadillac ,103000.0,CTS ,1800000.0,276.0,2.0,1998.0
32223,2002.0,BMW ,551000.0,3 series ,390000.0,192.0,2.5,2494.0
32224,2002.0,BMW ,219000.0,3 series ,800000.0,192.0,2.5,2494.0
32225,2003.0,BMW ,250285.0,3 series ,500000.0,192.0,2.5,2494.0
32226,2002.0,BMW ,188000.0,3 series ,459990.0,231.0,3.0,2979.0
32227,1999.0,BMW ,350000.0,3 series ,550000.0,170.0,2.5,2494.0
32228,2002.0,BMW ,145000.0,3 series ,450000.0,231.0,3.0,2979.0
32229,2002.0,BMW ,220000.0,3 series ,510000.0,170.0,2.2,2171.0
32230,2002.0,BMW ,131400.0,3 series ,660000.0,192.0,2.5,2494.0
32231,1999.0,BMW ,279000.0,3 series ,449999.0,118.0,1.9,1895.0
32232,1999.0,BMW ,398000.0,3 series ,400000.0,150.0,2.0,1991.0
32233,2014.0,Mercedes-Benz ,52900.0,CLA AMG ,1990000.0,360.0,2.0,1991.0
32234,2014.0,Mercedes-Benz ,74696.0,CLA AMG ,1549000.0,360.0,2.0,1991.0
32235,2014.0,Mercedes-Benz ,112000.0,CLA AMG ,1800000.0,360.0,2.0,1991.0
32236,2016.0,Toyota ,20000.0,Tundra ,11950000.0,381.0,5.7,5663.0
32237,2014.0,Toyota ,,Tundra ,6400000.0,381.0,5.7,5663.0
32238,2020.0,Toyota ,0.0,Tundra ,6487140.0,381.0,5.7,5663.0
32239,2020.0,Toyota ,,Tundra ,6413423.0,381.0,5.7,5663.0
32240,2020.0,Toyota ,15.0,Tundra ,6487140.0,381.0,5.7,5663.0
32241,2008.0,Renault ,,Laguna ,565000.0,150.0,2.0,1995.0
32242,2008.0,Renault ,245000.0,Laguna ,350000.0,110.0,1.5,1461.0
32243,2010.0,Renault ,258254.0,Laguna ,450000.0,110.0,1.5,1461.0
32244,1953.0,GAZ ,10000.0,12 ZIM ,670000.0,90.0,3.5,3485.0
32245,1957.0,GAZ ,50000.0,12 ZIM ,3950000.0,90.0,3.5,3485.0
32246,1956.0,GAZ ,60000.0,12 ZIM ,7700000.0,90.0,3.5,3485.0
32247,1956.0,GAZ ,2.0,12 ZIM ,6500000.0,90.0,3.5,3485.0
32248,1954.0,GAZ ,10000.0,12 ZIM ,2500000.0,90.0,3.5,3485.0
32249,1954.0,GAZ ,60000.0,12 ZIM ,4000000.0,90.0,3.5,3485.0
32250,1952.0,GAZ ,21012.0,12 ZIM ,3300000.0,90.0,3.5,3485.0
32251,1956.0,GAZ ,10500.0,12 ZIM ,7500000.0,90.0,3.5,3485.0
32252,1956.0,GAZ ,,12 ZIM ,2000000.0,90.0,3.5,3485.0
32253,2011.0,Audi ,,A6 allroad ,770000.0,290.0,3.0,2995.0
32254,2011.0,Audi ,145000.0,A6 allroad ,915000.0,290.0,3.0,2995.0
32255,2009.0,Audi ,164770.0,A6 allroad ,750000.0,290.0,3.0,2995.0
32256,2011.0,Fiat ,113000.0,Doblo ,405000.0,95.0,1.4,1368.0
32257,2010.0,Fiat ,119000.0,Doblo ,480000.0,90.0,1.3,1248.0
32258,2012.0,Fiat ,180000.0,Doblo ,450000.0,95.0,1.4,1368.0
32259,2007.0,Audi ,160000.0,S8 ,680000.0,450.0,5.2,5204.0
32260,2008.0,Audi ,186000.0,S8 ,750000.0,450.0,5.2,5204.0
32261,2002.0,Nissan ,240000.0,Cube ,199000.0,98.0,1.4,1386.0
32262,2004.0,Nissan ,235164.0,Cube ,200000.0,98.0,1.4,1386.0
32263,2006.0,Nissan ,101000.0,Cube ,285000.0,98.0,1.4,1386.0
32264,2003.0,Nissan ,247500.0,Cube ,250000.0,98.0,1.4,1386.0
32265,2004.0,Nissan ,201697.0,Cube ,230000.0,98.0,1.4,1386.0
32266,1999.0,Lincoln ,298909.0,Navigator ,349000.0,264.0,5.4,5408.0
32267,1998.0,Lincoln ,47500.0,Navigator ,1600000.0,232.0,5.4,5408.0
32268,2001.0,Lincoln ,115000.0,Navigator ,650000.0,304.0,5.4,5408.0
32269,2000.0,Lincoln ,383230.0,Navigator ,345000.0,304.0,5.4,5408.0
32270,1998.0,Toyota ,500000.0,Land Cruiser ,750000.0,167.0,4.2,4164.0
32271,1998.0,Toyota ,357000.0,Land Cruiser ,580000.0,235.0,4.7,4664.0
32272,2001.0,Toyota ,367172.0,Land Cruiser ,899000.0,235.0,4.7,4664.0
32273,2000.0,Toyota ,300000.0,Land Cruiser ,800000.0,204.0,4.2,4164.0
32274,2000.0,Toyota ,250000.0,Land Cruiser ,900000.0,204.0,4.2,4164.0
32275,1999.0,Toyota ,498000.0,Land Cruiser ,790000.0,235.0,4.7,4664.0
32276,1998.0,Toyota ,346000.0,Land Cruiser ,900000.0,204.0,4.2,4164.0
32277,1999.0,Toyota ,,Land Cruiser ,750000.0,235.0,4.7,4664.0
32278,1999.0,Toyota ,,Land Cruiser ,835000.0,235.0,4.7,4664.0
32279,2001.0,Toyota ,365000.0,Land Cruiser ,900000.0,204.0,4.2,4164.0
32280,2001.0,Toyota ,,Land Cruiser ,971000.0,204.0,4.2,4164.0
32281,2001.0,Toyota ,370000.0,Land Cruiser ,900000.0,235.0,4.7,4664.0
32282,1998.0,Toyota ,291000.0,Land Cruiser ,1000000.0,235.0,4.7,4664.0
32283,2001.0,Toyota ,263000.0,Land Cruiser ,1500000.0,235.0,4.7,4664.0
32284,2000.0,Toyota ,,Land Cruiser ,850000.0,235.0,4.7,4664.0
32285,1984.0,Lincoln ,,Mark VII ,480000.0,225.0,5.0,4949.0
32286,1989.0,Lincoln ,138000.0,Mark VII ,790000.0,225.0,5.0,4949.0
32287,2014.0,BMW ,132000.0,7 series ,1730000.0,313.0,3.0,2993.0
32288,2013.0,BMW ,87500.0,7 series ,1800000.0,544.0,6.0,5972.0
32289,2013.0,BMW ,157000.0,7 series ,1420000.0,450.0,4.4,4395.0
32290,2014.0,BMW ,105000.0,7 series ,1800000.0,258.0,3.0,2993.0
32291,2013.0,BMW ,82836.0,7 series ,1900000.0,450.0,4.4,4395.0
32292,2013.0,BMW ,107000.0,7 series ,1800000.0,313.0,3.0,2993.0
32293,2012.0,BMW ,160000.0,7 series ,1850000.0,313.0,3.0,2993.0
32294,2005.0,Mitsubishi ,135000.0,Lancer Evolution ,680000.0,265.0,2.0,1997.0
32295,2003.0,Mitsubishi ,22037.0,Lancer Evolution ,1100000.0,280.0,2.0,1997.0
32296,2005.0,Mitsubishi ,115000.0,Lancer Evolution ,1200000.0,265.0,2.0,1997.0
32297,2005.0,Mitsubishi ,44000.0,Lancer Evolution ,1600000.0,280.0,2.0,1997.0
32298,2005.0,Mitsubishi ,100000.0,Lancer Evolution ,3000000.0,265.0,2.0,1997.0
32299,2012.0,Ford ,86000.0,Focus ST ,875000.0,249.0,2.0,2000.0
32300,2012.0,Ford ,73000.0,Focus ST ,773000.0,249.0,2.0,2000.0
32316,1996.0,GAZ ,86000.0,31029 «Volga» ,150000.0,90.0,2.5,2445.0
32317,1993.0,GAZ ,,31029 «Volga» ,50000.0,90.0,2.5,2445.0
32318,1994.0,GAZ ,220000.0,31029 «Volga» ,48000.0,90.0,2.5,2445.0
32319,1994.0,GAZ ,46700.0,31029 «Volga» ,150000.0,90.0,2.5,2445.0
32320,1996.0,GAZ ,52000.0,31029 «Volga» ,170000.0,90.0,2.5,2445.0
32355,2005.0,Toyota ,,Land Cruiser ,1275000.0,235.0,4.7,4664.0
32356,2006.0,Toyota ,270000.0,Land Cruiser ,1520000.0,204.0,4.2,4164.0
32357,2007.0,Toyota ,132700.0,Land Cruiser ,1650000.0,235.0,4.7,4664.0
32358,2006.0,Toyota ,223000.0,Land Cruiser ,1355000.0,204.0,4.2,4164.0
32359,2006.0,Toyota ,250000.0,Land Cruiser ,1300000.0,235.0,4.7,4664.0
32449,1998.0,Toyota ,244216.0,Land Cruiser ,800000.0,204.0,4.2,4164.0
32450,1998.0,Toyota ,448100.0,Land Cruiser ,935000.0,167.0,4.2,4164.0
32451,2001.0,Toyota ,513000.0,Land Cruiser ,700000.0,235.0,4.7,4664.0
32452,2000.0,Toyota ,382000.0,Land Cruiser ,770000.0,235.0,4.7,4664.0
32453,1999.0,Toyota ,274000.0,Land Cruiser ,875000.0,235.0,4.7,4664.0
32468,1991.0,Chevrolet ,379000.0,Caprice ,290000.0,172.0,5.0,5002.0
32469,1992.0,Chevrolet ,321321.0,Caprice ,239000.0,172.0,5.0,5002.0
32470,1994.0,Chevrolet ,375000.0,Caprice ,850000.0,200.0,5.7,5733.0
32471,1993.0,Chevrolet ,300000.0,Caprice ,900000.0,172.0,5.0,5002.0
32472,1993.0,Chevrolet ,,Suburban ,1955555.0,210.0,5.7,5735.0
32473,1996.0,Chevrolet ,100000.0,Suburban ,1600000.0,180.0,6.5,6500.0
32474,1993.0,Chevrolet ,120000.0,Suburban ,1200000.0,233.0,7.4,7443.0
32475,1994.0,Chevrolet ,250000.0,Suburban ,450000.0,233.0,7.4,7443.0
32476,2006.0,Chrysler ,265231.0,Pacifica ,250000.0,253.0,3.5,3518.0
32477,2004.0,Chrysler ,136000.0,Pacifica ,385000.0,253.0,3.5,3518.0
32478,2004.0,Chrysler ,200000.0,Pacifica ,450000.0,253.0,3.5,3518.0
32479,2004.0,Chrysler ,200000.0,Pacifica ,390000.0,253.0,3.5,3518.0
32480,2004.0,Chrysler ,196000.0,Pacifica ,450000.0,253.0,3.5,3518.0
32481,2004.0,Chrysler ,263000.0,Pacifica ,480000.0,253.0,3.5,3518.0
32482,2004.0,Chrysler ,300000.0,Pacifica ,260000.0,253.0,3.5,3518.0
32483,2004.0,Chrysler ,135000.0,Pacifica ,450000.0,253.0,3.5,3518.0
32484,2003.0,Chrysler ,233500.0,Pacifica ,250000.0,253.0,3.5,3518.0
32485,2003.0,Chrysler ,180000.0,Pacifica ,380000.0,253.0,3.5,3518.0
32486,2003.0,Chrysler ,420000.0,Pacifica ,320000.0,253.0,3.5,3518.0
32487,2004.0,Chrysler ,223600.0,Pacifica ,390000.0,253.0,3.5,3518.0
32488,2004.0,Chrysler ,256000.0,Pacifica ,315000.0,253.0,3.5,3518.0
32489,2003.0,Chrysler ,185000.0,Pacifica ,315000.0,253.0,3.5,3518.0
32490,2007.0,Nissan ,76000.0,350Z ,710000.0,313.0,3.5,3498.0
32491,2007.0,Nissan ,55000.0,350Z ,1400000.0,313.0,3.5,3498.0
32492,2004.0,Renault ,463372.0,Espace ,285000.0,150.0,2.2,2188.0
32493,2004.0,Renault ,140000.0,Espace ,380000.0,120.0,1.9,1870.0
32494,2004.0,Renault ,170000.0,Espace ,332000.0,150.0,2.2,2188.0
32495,2003.0,Renault ,,Espace ,370000.0,163.0,2.0,1998.0
32496,1999.0,Toyota ,200000.0,Mark II ,670000.0,280.0,2.5,2491.0
32497,1999.0,Toyota ,200000.0,Mark II ,695000.0,200.0,2.5,2491.0
32498,1999.0,Toyota ,120000.0,Mark II ,1018963.0,280.0,2.5,2491.0
32499,1999.0,Toyota ,350000.0,Mark II ,499999.0,200.0,2.5,2491.0
32500,1997.0,Toyota ,355607.0,Mark II ,365000.0,200.0,2.5,2491.0
32501,1997.0,Toyota ,350000.0,Mark II ,850000.0,140.0,2.0,1988.0
32502,1997.0,Toyota ,400000.0,Mark II ,260000.0,200.0,2.5,2491.0
32503,1999.0,Toyota ,386500.0,Mark II ,390000.0,160.0,2.0,1988.0
32504,1997.0,Toyota ,350000.0,Mark II ,180000.0,140.0,2.0,1988.0
32505,1996.0,Toyota ,320000.0,Mark II ,365000.0,200.0,2.5,2491.0
